"","FIPS","State","County","2010_Census_Population","Population_Estimate_2011","Population_Estimate_2012","Population_Estimate_2013","Population_Estimate_2014","Population_Estimate_2015","Population_Estimate_2016","Population_Estimate_2017","Population_Estimate_2018"
"2704",48361," TX","Orange County",81837,82331,82881,82811,83249,83946,84533,84936,83572
"2705",48363," TX","Palo Pinto County",28111,28051,27859,27876,28034,27966,28136,28575,28875
"2706",48365," TX","Panola County",23796,24008,23998,23793,23749,23665,23420,23219,23148
"2707",48367," TX","Parker County",116927,118318,119483,119796,122165,125696,129074,133704,138371
"2708",48369," TX","Parmer County",10269,10278,10189,9994,9962,9823,9815,9796,9864
"2709",48371," TX","Pecos County",15507,15641,15571,15665,15836,16012,15848,15618,15673
"2710",48373," TX","Polk County",45413,45578,45520,45539,45830,46632,47678,49016,50031
"2711",48375," TX","Potter County",121073,122311,122759,122168,122119,121385,120824,120518,119648
"2712",48377," TX","Presidio County",7818,7762,7633,7404,7216,7089,7208,7155,6948
"2713",48379," TX","Rains County",10914,11002,10939,11032,11012,11136,11306,11751,12159
"2714",48381," TX","Randall County",120725,123416,124973,126755,128736,130443,132491,134433,136271
"2715",48383," TX","Reagan County",3367,3394,3480,3634,3788,3811,3722,3700,3741
"2716",48385," TX","Real County",3309,3431,3353,3319,3348,3297,3397,3427,3478
"2717",48387," TX","Red River County",12860,12685,12729,12496,12452,12355,12190,12203,12175
"2718",48389," TX","Reeves County",13783,13812,13987,14218,14557,14955,15122,15295,15695
"2719",48391," TX","Refugio County",7383,7320,7255,7277,7357,7324,7269,7199,7032
"2720",48393," TX","Roberts County",929,926,942,919,914,910,910,937,903
"2721",48395," TX","Robertson County",16622,16656,16454,16430,16468,16701,16814,17185,17284
"2722",48397," TX","Rockwall County",78337,81028,82705,84671,87073,90169,93432,96877,100657
"2723",48399," TX","Runnels County",10501,10503,10338,10200,10297,10394,10291,10333,10234
"2724",48401," TX","Rusk County",53330,53697,53802,53352,53238,53006,52962,54320,54450
"2725",48403," TX","Sabine County",10834,10728,10525,10426,10431,10445,10382,10441,10589
"2726",48405," TX","San Augustine County",8865,8799,8788,8662,8480,8347,8283,8292,8232
"2727",48407," TX","San Jacinto County",26384,26778,26944,26734,27051,27358,27724,28242,28719
"2728",48409," TX","San Patricio County",64804,64454,65266,66140,66665,67126,67322,67223,66893
"2729",48411," TX","San Saba County",6131,6046,5992,5962,5862,5930,5934,6032,6054
"2730",48413," TX","Schleicher County",3461,3309,3260,3192,3165,3195,3057,2995,2895
"2731",48415," TX","Scurry County",16921,16861,17124,17276,17380,17566,17381,17004,16866
"2732",48417," TX","Shackelford County",3378,3338,3365,3379,3320,3337,3341,3305,3253
"2733",48419," TX","Shelby County",25448,25735,26075,25992,25624,25414,25624,25311,25418
"2734",48421," TX","Sherman County",3034,3014,3037,3069,3064,3051,3056,3041,3079
"2735",48423," TX","Smith County",209714,212764,214836,216521,219605,222447,225344,227460,230221
"2736",48425," TX","Somervell County",8490,8427,8556,8569,8562,8620,8672,8847,9016
"2737",48427," TX","Starr County",60968,61670,62019,62459,63059,63595,64025,64267,64525
"2738",48429," TX","Stephens County",9630,9531,9610,9368,9345,9390,9385,9307,9433
"2739",48431," TX","Sterling County",1143,1170,1191,1230,1341,1336,1344,1301,1311
"2740",48433," TX","Stonewall County",1490,1463,1452,1418,1388,1399,1404,1387,1362
"2741",48435," TX","Sutton County",4128,3988,3917,3983,3970,3916,3885,3798,3758
"2742",48437," TX","Swisher County",7854,7803,7848,7723,7555,7484,7438,7481,7462
"2743",48439," TX","Tarrant County",1809034,1847736,1882350,1913161,1946639,1985924,2024925,2057468,2084931
"2744",48441," TX","Taylor County",131506,132839,134089,133937,135003,136141,136260,136696,137640
"2745",48443," TX","Terrell County",984,950,921,891,910,870,824,820,823
"2746",48445," TX","Terry County",12651,12660,12632,12714,12795,12757,12779,12458,12287
"2747",48447," TX","Throckmorton County",1641,1637,1610,1606,1613,1559,1537,1519,1515
"2748",48449," TX","Titus County",32334,32454,32627,32607,32530,32697,32583,32806,33033
"2749",48451," TX","Tom Green County",110224,111740,113300,114676,116327,117501,117625,117689,118189
"2750",48453," TX","Travis County",1024266,1061719,1097072,1122585,1152758,1180173,1206383,1227771,1248743
"2751",48455," TX","Trinity County",14585,14684,14372,14446,14300,14544,14552,14710,14740
"2752",48457," TX","Tyler County",21766,21666,21494,21500,21457,21372,21432,21523,21696
"2753",48459," TX","Upshur County",39309,39730,39919,39762,40286,40339,40809,41151,41260
"2754",48461," TX","Upton County",3355,3285,3263,3387,3483,3656,3699,3661,3671
"2755",48463," TX","Uvalde County",26405,26589,26752,26920,27046,26968,27088,27098,26846
"2756",48465," TX","Val Verde County",48879,48980,48991,49069,48877,48951,49003,49096,49208
"2757",48467," TX","Van Zandt County",52579,52495,52217,52341,52799,53444,54378,55202,56019
"2758",48469," TX","Victoria County",86793,87550,89115,90076,91059,92178,92475,92103,92035
"2759",48471," TX","Walker County",67861,68407,68605,69414,70086,70861,71887,72383,72480
"2760",48473," TX","Waller County",43205,44109,44353,45431,46794,48663,50069,51285,53126
"2761",48475," TX","Ward County",10658,10671,10823,11208,11574,11633,11580,11423,11720
"2762",48477," TX","Washington County",33718,33955,33928,34201,34404,34833,34736,34897,35108
"2763",48479," TX","Webb County",250304,255981,260722,264632,267732,270120,272520,273982,275910
"2764",48481," TX","Wharton County",41280,41289,41149,41142,41124,41426,41668,41916,41619
"2765",48483," TX","Wheeler County",5410,5447,5592,5719,5699,5664,5529,5326,5191
"2766",48485," TX","Wichita County",131500,130785,131691,132198,132649,131034,131443,131899,132064
"2767",48487," TX","Wilbarger County",13535,13454,13293,13207,12991,13067,12904,12747,12820
"2768",48489," TX","Willacy County",22134,22171,22219,22043,21966,21902,21813,21574,21515
"2769",48491," TX","Williamson County",422679,442014,455788,470104,488041,507104,527474,545948,566719
"2770",48493," TX","Wilson County",42918,43670,44361,45230,46161,47185,48205,49215,50224
"2771",48495," TX","Winkler County",7110,7166,7373,7638,7826,8013,7876,7574,7720
"2772",48497," TX","Wise County",59127,59949,60414,61012,61705,62857,64466,65863,68305
"2773",48499," TX","Wood County",41964,42093,42387,42351,42774,43119,43760,44291,45129
"2774",48501," TX","Yoakum County",7879,7972,8058,8226,8404,8648,8651,8562,8591
"2775",48503," TX","Young County",18550,18353,18278,18358,18278,18165,18105,17978,18045
"2776",48505," TX","Zapata County",14018,14229,14285,14403,14404,14511,14456,14283,14190
"2777",48507," TX","Zavala County",11677,11878,12022,12207,12259,12322,12127,11965,11983
"2778",49001," UT","Beaver County",6629,6557,6499,6455,6429,6351,6458,6396,6580
"2779",49003," UT","Box Elder County",49975,50233,50201,50729,51303,51832,52953,53967,54950
"2780",49005," UT","Cache County",112656,114774,115897,117031,117906,119774,122367,124564,127068
"2781",49007," UT","Carbon County",21403,21303,21221,20901,20634,20385,20323,20168,20269
"2782",49009," UT","Daggett County",1059,1162,1095,1140,1124,1105,1075,1022,980
"2783",49011," UT","Davis County",306479,311838,315933,322251,328756,334676,341080,346881,351713
"2784",49013," UT","Duchesne County",18607,18701,19004,19965,20206,20756,20255,19915,19964
"2785",49015," UT","Emery County",10976,10984,10938,10759,10638,10359,10207,10020,10014
"2786",49017," UT","Garfield County",5172,5148,5063,5029,5005,4969,4971,5061,5080
"2787",49019," UT","Grand County",9225,9295,9355,9373,9477,9555,9642,9640,9764
"2788",49021," UT","Iron County",46163,46615,46644,46527,47045,48120,49692,50822,52775
"2789",49023," UT","Juab County",10246,10311,10294,10261,10409,10541,10985,11248,11555
"2790",49025," UT","Kane County",7125,7293,7173,7122,7166,7040,7300,7537,7709
"2791",49027," UT","Millard County",12503,12569,12468,12558,12544,12627,12657,12829,13006
"2792",49029," UT","Morgan County",9469,9652,9807,10208,10602,11046,11386,11875,12045
"2793",49031," UT","Piute County",1556,1498,1496,1487,1467,1491,1459,1413,1445
"2794",49033," UT","Rich County",2264,2295,2258,2264,2274,2300,2312,2402,2464
"2795",49035," UT","Salt Lake County",1029655,1047557,1064021,1079543,1090257,1102629,1120684,1137820,1152633
"2796",49037," UT","San Juan County",14746,14836,15034,14983,15052,15240,15343,15320,15449
"2797",49039," UT","Sanpete County",27822,27999,27954,28124,28295,28663,29256,29991,30623
"2798",49041," UT","Sevier County",20802,20870,20658,20749,20735,20860,21137,21317,21539
"2799",49043," UT","Summit County",36324,37418,37862,38421,39118,39647,40506,41349,41933
"2800",49045," UT","Tooele County",58218,59182,59788,60633,61446,62617,64535,67418,69907
"2801",49047," UT","Uintah County",32588,33241,34641,35683,36921,37783,36254,35219,35438
"2802",49049," UT","Utah County",516564,530658,539704,551333,560751,572650,590082,606503,622213
"2803",49051," UT","Wasatch County",23530,24408,25345,26589,27822,29147,30430,31975,33240
"2804",49053," UT","Washington County",138115,141245,144146,147004,151109,154680,159337,165859,171700
"2805",49055," UT","Wayne County",2778,2742,2704,2712,2696,2691,2674,2721,2690
"2806",49057," UT","Weber County",231236,233832,236264,238093,240212,242963,247253,251866,256359
"2807",50001," VT","Addison County",36821,36967,36901,36936,36933,36926,36925,36940,36973
"2808",50003," VT","Bennington County",37125,36814,36614,36543,36173,36161,35921,35713,35631
"2809",50005," VT","Caledonia County",31227,31102,31019,31039,30868,30643,30156,30154,30302
"2810",50007," VT","Chittenden County",156545,158023,158677,159444,159961,161294,161542,162891,164572
"2811",50009," VT","Essex County",6306,6323,6223,6193,6154,6196,6227,6213,6250
"2812",50011," VT","Franklin County",47746,48214,48307,48394,48749,48973,48976,49007,49421
"2813",50013," VT","Grand Isle County",6970,6973,6971,6988,6967,6870,6917,6983,7090
"2814",50015," VT","Lamoille County",24475,24706,24945,25112,25130,25238,25325,25345,25300
"2815",50017," VT","Orange County",28936,29018,28917,28851,28878,28890,28921,28999,28999
"2816",50019," VT","Orleans County",27231,27191,27161,27134,27021,27030,26762,26834,26907
"2817",50021," VT","Rutland County",61642,61220,60791,60480,60031,59547,59113,59000,58672
"2818",50023," VT","Washington County",59534,59584,59405,59217,58960,58645,58356,58283,58140
"2819",50025," VT","Windham County",44513,44239,43998,43889,43663,43252,43172,42906,42756
"2820",50027," VT","Windsor County",56670,56605,56134,55992,55730,55532,55331,55257,55286
"2821",51001," VA","Accomack County",33164,33221,33264,32966,32970,32910,32850,32566,32412
"2822",51003," VA","Albemarle County",98970,100202,101463,102273,103743,105119,106408,107788,108718
"2823",51005," VA","Alleghany County",16250,16159,16031,15921,15602,15420,15379,15119,14910
"2824",51007," VA","Amelia County",12690,12752,12747,12659,12716,12782,12793,12965,13013
"2825",51009," VA","Amherst County",32353,32149,32628,32316,32158,31832,31889,31863,31666
"2826",51011," VA","Appomattox County",14973,15108,15245,15320,15348,15485,15512,15701,15841
"2827",51013," VA","Arlington County",207627,215972,221463,224938,226043,228746,231582,235121,237521
"2828",51015," VA","Augusta County",73750,73638,73579,73842,73880,74293,74793,75082,75457
"2829",51017," VA","Bath County",4731,4655,4642,4592,4535,4456,4399,4285,4292
"2830",51019," VA","Bedford County",68676,75557,75759,76187,77046,77598,77911,78239,78747
"2831",51021," VA","Bland County",6824,6774,6694,6674,6585,6534,6472,6351,6293
"2832",51023," VA","Botetourt County",33148,32999,33120,32991,33077,33344,33177,33236,33277
"2833",51025," VA","Brunswick County",17434,17126,17032,16984,16826,16856,16642,16616,16384
"2834",51027," VA","Buchanan County",24098,23817,23816,23618,23144,22705,22118,21500,21221
"2835",51029," VA","Buckingham County",17146,17209,17067,17156,16935,17016,17042,17027,16999
"2836",51031," VA","Campbell County",54842,54780,54823,55073,55267,55289,55233,55086,54973
"2837",51033," VA","Caroline County",28545,28676,28954,29256,29749,29891,30073,30433,30772
"2838",51035," VA","Carroll County",30042,30092,29918,29911,29707,29850,29748,29747,29636
"2839",51036," VA","Charles City County",7256,7204,7126,7071,6975,7040,7019,7000,6941
"2840",51037," VA","Charlotte County",12586,12492,12395,12277,12176,12172,12108,12082,11938
"2841",51041," VA","Chesterfield County",316236,320279,323878,327639,332148,334955,338414,343163,348556
"2842",51043," VA","Clarke County",14034,14187,14243,14250,14314,14242,14296,14449,14523
"2843",51045," VA","Craig County",5190,5169,5138,5138,5176,5138,5122,5065,5064
"2844",51047," VA","Culpeper County",46689,47343,47845,48611,49248,49553,50324,51267,51859
"2845",51049," VA","Cumberland County",10052,9982,9839,9846,9838,9746,9723,9813,9809
"2846",51051," VA","Dickenson County",15903,15776,15706,15525,15344,15202,15008,14721,14523
"2847",51053," VA","Dinwiddie County",28001,28113,28224,28087,28098,28111,28341,28459,28529
"2848",51057," VA","Essex County",11151,11167,11132,11157,11067,11097,11086,11011,10919
"2849",51059," VA","Fairfax County",1081726,1103372,1120475,1131988,1136573,1140164,1143229,1146883,1150795
"2850",51061," VA","Fauquier County",65203,66035,66565,67146,68132,68431,68810,69528,70675
"2851",51063," VA","Floyd County",15279,15399,15432,15483,15527,15548,15675,15785,15795
"2852",51065," VA","Fluvanna County",25691,25958,25885,25825,25970,26111,26129,26417,26783
"2853",51067," VA","Franklin County",56159,56341,56294,56275,56268,56227,56148,56326,56195
"2854",51069," VA","Frederick County",78305,79518,80241,81486,82730,83513,84668,86499,88355
"2855",51071," VA","Giles County",17286,17149,17021,16987,16849,16767,16838,16771,16844
"2856",51073," VA","Gloucester County",36858,36885,36835,36768,37024,37007,37114,37309,37349
"2857",51075," VA","Goochland County",21717,21374,21278,21570,21854,22159,22462,22691,23244
"2858",51077," VA","Grayson County",15533,15366,15144,15131,15922,15956,15868,15677,15631
"2859",51079," VA","Greene County",18403,18665,18803,18847,19104,19186,19335,19648,19779
"2860",51081," VA","Greensville County",12243,11998,11744,11683,11563,11813,11577,11716,11627
"2861",51083," VA","Halifax County",36241,35979,35719,35372,35190,35082,34970,34532,34120
"2862",51085," VA","Hanover County",99863,99898,100337,101069,101730,103078,104348,105850,107239
"2863",51087," VA","Henrico County",306935,310460,315636,318702,321924,324289,325589,327148,329261
"2864",51089," VA","Henry County",54151,53540,53104,52743,52230,51912,51593,51250,50953
"2865",51091," VA","Highland County",2321,2260,2234,2205,2238,2196,2209,2217,2210
"2866",51093," VA","Isle of Wight County",35270,35288,35337,35521,35860,36155,36319,36571,36953
"2867",51095," VA","James City County",67009,68299,69412,70613,72077,72836,73994,75459,76397
"2868",51097," VA","King and Queen County",6945,6988,7010,7031,7085,7086,7049,7000,7042
"2869",51099," VA","King George County",23584,24273,24606,24900,25262,25399,25910,26302,26575
"2870",51101," VA","King William County",15935,16015,15977,16092,16150,16285,16408,16705,16939
"2871",51103," VA","Lancaster County",11391,11274,11124,10959,10862,10825,10769,10779,10783
"2872",51105," VA","Lee County",25587,25532,25420,25070,24716,24550,24066,23795,23541
"2873",51107," VA","Loudoun County",312311,326319,337881,349978,362290,374054,385524,396995,406850
"2874",51109," VA","Louisa County",33153,33461,33493,33988,34314,34615,35306,35885,36778
"2875",51111," VA","Lunenburg County",12914,12910,12639,12531,12481,12329,12263,12231,12086
"2876",51113," VA","Madison County",13308,13142,13135,13092,13034,13046,13076,13245,13295
"2877",51115," VA","Mathews County",8978,8944,8911,8899,8814,8844,8789,8731,8802
"2878",51117," VA","Mecklenburg County",32727,32562,31695,31247,31112,30933,30827,30712,30650
"2879",51119," VA","Middlesex County",10959,10851,10848,10777,10653,10683,10751,10643,10769
"2880",51121," VA","Montgomery County",94392,94727,95649,96594,97117,97348,98254,98283,98985
"2881",51125," VA","Nelson County",15020,15018,14801,14799,14865,14757,14800,14804,14836
"2882",51127," VA","New Kent County",18429,18762,19147,19514,20017,20382,21025,21698,22391
"2883",51131," VA","Northampton County",12389,12409,12217,12036,12045,12095,12021,11887,11735
"2884",51133," VA","Northumberland County",12330,12450,12421,12296,12254,12246,12193,12277,12147
"2885",51135," VA","Nottoway County",15853,15878,15752,15635,15505,15606,15501,15467,15420
"2886",51137," VA","Orange County",33481,33992,34276,34621,34922,35183,35381,35931,36644
"2887",51139," VA","Page County",24042,23955,23842,23724,23785,23660,23610,23755,23933
"2888",51141," VA","Patrick County",18490,18333,18333,18249,18176,17953,17783,17708,17673
"2889",51143," VA","Pittsylvania County",63506,63260,62896,62561,62378,62000,61710,61341,60949
